0,471703125
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,496109375
0,405078125
0,304375
0,202921875
0,098375
-0,005609375
-0,11128125
-0,220765625
-0,347875
-0,483265625
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,466546875
0,17875
0,4915625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,469234375
0,36671875
0,302609375
0,274859375
0,260359375
0,227953125
0,1589375
0,058984375
-0,05459375
-0,16496875
-0,248859375
-0,295484375
-0,312421875
-0,324171875
-0,352359375
-0,415390625
-0,49621875
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,508234375
-0,508234375
-0,50825
-0,50825
-0,50825
-0,50825
-0,507609375
-0,441546875
-0,331515625
-0,25203125
-0,17684375
-0,097453125
-0,021640625
0,047796875
0,116875
0,182375
0,24109375
0,29271875
0,3403125
0,384625
0,4275
0,4673125
0,50096875
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50775
0,50775
0,50775
0,50775
0,507765625
0,50778125
0,50775
0,50775
0,50775
0,50775
0,507609375
0,500515625
0,480015625
0,456984375
0,436109375
0,41675
0,39915625
0,384453125
0,368671875
0,35428125
0,340328125
0,32325
0,305703125
0,289765625
0,275703125
0,259875
0,244609375
0,230859375
0,221671875
0,21871875
0,2199375
0,224765625
0,227765625
0,228421875
0,225140625
0,220921875
0,217359375
0,212921875
0,20684375
0,201
0,1969375
0,19021875
0,1836875
0,176921875
0,16953125
0,16253125
0,156015625
0,147078125
0,13975
0,132171875
0,12590625
0,117921875
0,11203125
0,102484375
0,093296875
0,085984375
0,078296875
0,0688125
0,060265625
0,052234375
0,041875
0,03284375
0,024875
0,01521875
0,005578125
-0,001390625
-0,00996875
-0,020015625
-0,029421875
-0,038
-0,048953125
-0,059546875
-0,069203125
-0,07803125
-0,0883125
-0,0980625
-0,108109375
-0,119
-0,1293125
-0,138109375
-0,14753125
-0,157953125
-0,168453125
-0,179921875
-0,19034375
-0,20003125
-0,209640625
-0,220578125
-0,229703125
-0,23834375
-0,24821875
-0,256703125
-0,264796875
-0,273578125
-0,281796875
-0,290796875
-0,300359375
-0,30884375
-0,31678125
-0,3256875
-0,33278125
-0,340578125
-0,348953125
-0,356890625
-0,3638125
-0,371046875
-0,37915625
-0,38725
-0,394015625
